Gene_acc,Gene_id,NST1p1,NST1p2,NST1p3,NST1p4,NST1m1,NST1m2,NST1m3,NST1m4,Desc
2569,Tb927.4.1510,1393400.0,1498100.0,1351300.0,1305100.0,2249100.0,2481800.0,2474400.0,2386200.0,"phospholipid-translocating ATPase, putative"
2570,Tb927.4.1540,650940.0,644400.0,586170.0,610880.0,973450.0,1013400.0,1086500.0,1075900.0,"NAD dependent epimerase/dehydratase family, putative"
2571,Tb927.4.1590,20423.0,14529.0,23703.0,27604.0,35971.0,37407.0,28275.0,33513.0,Present in the outer mitochondrial membrane proteome 28
2572,Tb927.4.1600,190020.0,178560.0,185760.0,213290.0,320340.0,357500.0,325480.0,312530.0,"AAA domain containing protein, putative"
2573,Tb927.4.1610,443450.0,459300.0,493370.0,480600.0,788130.0,785830.0,849150.0,782070.0,Tripartite attachment complex 40
2574,Tb927.4.1630,351620.0,429430.0,401550.0,401580.0,672260.0,695390.0,728160.0,668990.0,ribosomal RNA processing protein 6
2575,Tb927.4.1660,172240.0,170510.0,150030.0,145150.0,261330.0,236260.0,273160.0,271010.0,"mitochondrial carrier protein, putative"
2576,Tb927.4.1680,427980.0,456030.0,483300.0,428730.0,726730.0,784030.0,756380.0,735400.0,"ZFP family member, putative"
2577,Tb927.4.1690,110170.0,89753.0,132730.0,106260.0,147780.0,201440.0,180700.0,156700.0,"Retinal Maintenance, putative"
2578,Tb927.4.1700,26608.0,26747.0,30673.0,27617.0,51639.0,50712.0,44643.0,46720.0,"CK1/TTBK protein kinase, putative"
2579,Tb927.4.1710,170590.0,189120.0,164810.0,176490.0,311870.0,340800.0,349660.0,306940.0,"rhodanese-like domain containing protein, putative"
2580,Tb927.4.1720,418430.0,453860.0,451920.0,422920.0,691810.0,709810.0,736570.0,731160.0,Nucleoside diphosphate kinase 3
2581,Tb927.4.1740,479120.0,524620.0,484230.0,497610.0,738400.0,825660.0,825220.0,831550.0,Component of motile flagella 41
2582,Tb927.4.1750,30016.0,31709.0,26425.0,26783.0,36504.0,43639.0,47921.0,42386.0,"hypothetical protein, conserved"
2583,Tb927.4.1760,40975.0,38198.0,39458.0,40535.0,65225.0,60649.0,72420.0,68910.0,Cardiolipin-dependent protein 17kDa
2584,Tb927.4.1800,10881000.0,10774000.0,10465000.0,10316000.0,17231000.0,17640000.0,19017000.0,17943000.0,Mitochondrial ribosomal protein L3
2585,Tb927.4.1840,266750.0,273700.0,266680.0,228090.0,425230.0,408690.0,412330.0,402400.0,Carboxypeptidase-like protein
2586,Tb927.4.1850,1526900.0,1594800.0,1430800.0,1434400.0,2389300.0,2443300.0,2611000.0,2517200.0,"hypothetical protein, conserved"
2587,Tb927.4.1860,726900.0,713300.0,711910.0,656110.0,1109700.0,1246300.0,1204200.0,1249400.0,"ribosomal protein S19, putative"
2588,Tb927.4.1870,139800.0,156460.0,135060.0,106900.0,227850.0,243000.0,245820.0,222020.0,"Serine/threonine-protein phosphatase 2A catalytic subunit, putative"
2589,Tb927.4.1890,281870.0,262560.0,286900.0,269100.0,402300.0,435940.0,508970.0,456270.0,"hypothetical protein, conserved"
2590,Tb927.4.1920,338220.0,355880.0,393630.0,346150.0,633700.0,612010.0,661440.0,617090.0,"GPI transamidase subunit 16, putative"
2591,Tb927.4.1930,1884900.0,1965600.0,1920500.0,1820100.0,2752900.0,2573700.0,2875800.0,2735700.0,eukaryotic translation initiation factor 3 subunit g
2592,Tb927.4.1940,89235.0,87694.0,102570.0,87847.0,154790.0,162470.0,179060.0,163290.0,"WD domain, G-beta repeat, putative"
2593,Tb927.4.1950,605940.0,578020.0,627170.0,604880.0,1025000.0,1080100.0,1139500.0,1095400.0,NADPH-dependent diflavin oxidoreductase 1
2594,Tb927.4.1970,46605.0,49100.0,50576.0,47705.0,85337.0,75972.0,93646.0,75116.0,"Domain of unknown function DUF21, putative"
2595,Tb927.4.2000,2807100.0,2947300.0,2822500.0,2705400.0,4553300.0,4580300.0,4828600.0,4727300.0,"ruvB-like DNA helicase, putative"
2596,Tb927.4.2010,465340.0,466970.0,473640.0,456170.0,713400.0,709020.0,773040.0,754750.0,"acyl-CoA binding protein, putative"
2597,Tb927.4.2020,105250.0,98850.0,120620.0,108970.0,152040.0,180360.0,188940.0,168210.0,"AP-3 complex subunit mu, putative"
2598,Tb927.4.2040,630660.0,598020.0,564450.0,544830.0,982820.0,981700.0,1008000.0,983760.0,DNA/RNA-binding protein Alba 3
2599,Tb927.4.2060,2316000.0,2546600.0,2449500.0,2268300.0,3849900.0,4045700.0,4309700.0,4081200.0,Flagellum attachment zone protein 8
2600,Tb927.4.2070,675770.0,702440.0,710960.0,670660.0,1203100.0,1149600.0,1231300.0,1228600.0,"antigenic protein, putative"
2601,Tb927.4.2080,4060000.0,4193200.0,3889900.0,3785400.0,6992900.0,7039600.0,7148900.0,7212400.0,Coiled-coil and C2 domain-containing protein
2602,Tb927.4.210,57150.0,65530.0,55065.0,58451.0,103080.0,106470.0,115960.0,111940.0,"retrotransposon hot spot protein 2 (RHS2), interrupted, degenerate"
2603,Tb927.4.2110,296450.0,282290.0,275390.0,281940.0,445180.0,406390.0,424360.0,395320.0,"protein phosphatase 2C, putative"
2604,Tb927.4.2130,103280.0,117740.0,113600.0,106560.0,174570.0,186930.0,189410.0,198370.0,"hypothetical protein, conserved"
2605,Tb927.4.2140,293880.0,327030.0,296270.0,298620.0,467900.0,483560.0,498990.0,477990.0,Component of motile flagella 8
2606,Tb927.4.2150,26064.0,25981.0,30584.0,31972.0,49101.0,48187.0,51953.0,54761.0,"hypothetical protein, conserved"
2607,Tb927.4.2180,8040300.0,7001700.0,6494300.0,7268200.0,11587000.0,11892000.0,11888000.0,12488000.0,"60S ribosomal protein L35a, putative"
2608,Tb927.4.2200,141370.0,143700.0,160650.0,180430.0,247280.0,252090.0,266310.0,237880.0,"Sec7 domain containing protein, putative"
2609,Tb927.4.2220,353700.0,341240.0,393430.0,337160.0,531690.0,601670.0,648700.0,573870.0,"TPR-repeat-containing chaperone protein DNAJ, putative"
2610,Tb927.4.2230,234370.0,250790.0,269110.0,278370.0,414340.0,415550.0,464570.0,403090.0,"dolichyl-P-Man:GDP-Man1GlcNAc2-PP-dolichyl alpha-1,3-mannosyltransferase, putative"
2611,Tb927.4.2240,538680.0,561220.0,624220.0,541950.0,976290.0,1008400.0,1141600.0,1114400.0,"Aminotransferase class IV, putative"
2612,Tb927.4.2260,201710.0,211280.0,207250.0,184720.0,346610.0,361670.0,388700.0,360140.0,centrin-1
2613,Tb927.4.2280,241480.0,240620.0,254960.0,245160.0,377160.0,369900.0,400780.0,385690.0,"hypothetical protein, conserved"
2614,Tb927.4.2300,281780.0,288390.0,266520.0,281280.0,469310.0,502150.0,535900.0,483350.0,"hypothetical protein, conserved"
2615,Tb927.4.2310,4925600.0,4958800.0,4763900.0,4633000.0,8129200.0,8650500.0,9146200.0,8820700.0,"asparaginyl-tRNA synthetase, putative"
2616,Tb927.4.2320,3864.2,7284.1,9602.6,6538.2,14056.0,11225.0,12983.0,13601.0,"hypothetical protein, conserved"
2617,Tb927.4.2340,486500.0,480810.0,510560.0,503800.0,807950.0,794990.0,853590.0,815350.0,"hypothetical protein, conserved"
2618,Tb927.4.2350,401270.0,405470.0,407690.0,379430.0,681010.0,729570.0,741560.0,670500.0,twinfilin
2619,Tb927.4.2360,118730.0,133840.0,108960.0,141810.0,202020.0,209400.0,242590.0,232640.0,"hypothetical protein, conserved"
2620,Tb927.4.2370,55582.0,59885.0,65323.0,62859.0,94124.0,94568.0,96019.0,92193.0,"hypothetical protein, conserved"
2621,Tb927.4.2380,565740.0,524680.0,565140.0,624900.0,1036200.0,1094500.0,1164800.0,1112400.0,"sarcoplasmic reticulum glycoprotein, putative"
2622,Tb927.4.2390,91021.0,74940.0,72913.0,75243.0,124310.0,127380.0,136760.0,190180.0,"ATP-dependent RNA helicase, putative"
2623,Tb927.4.2400,149030.0,154220.0,153450.0,159350.0,252080.0,260980.0,267310.0,269960.0,"hypothetical protein, conserved"
2624,Tb927.4.2430,31210.0,26933.0,26277.0,26159.0,34119.0,42360.0,49862.0,47373.0,"Endonuclease/Exonuclease/phosphatase family, putative"
2625,Tb927.4.2450,6803400.0,7198000.0,6753800.0,6811000.0,12112000.0,12725000.0,13120000.0,12480000.0,protein disulfide isomerase 1
2626,Tb927.4.2470,51354.0,50866.0,57068.0,55789.0,89265.0,75622.0,96686.0,89829.0,"hypothetical protein, conserved"
2627,Tb927.4.2500,353230.0,348590.0,336530.0,337550.0,543210.0,525910.0,576700.0,566190.0,eukaryotic translation initiation factor 2-alpha kinase 2
2628,Tb927.4.2530,467200.0,462570.0,406600.0,432380.0,836840.0,731970.0,793670.0,727030.0,"hypothetical protein, conserved"
2629,Tb927.4.2550,4095.5,3357.2,2330.2,4741.7,5560.2,3944.7,5838.9,5295.0,"hypothetical protein, conserved"
2630,Tb927.4.2600,191150.0,165030.0,181970.0,164290.0,271760.0,295100.0,344020.0,281860.0,SUMO-interacting motif-containing protein
2631,Tb927.4.2630,296510.0,313860.0,317110.0,301930.0,500230.0,524830.0,601820.0,527400.0,"ATP-dependent DEAD/H RNA helicase, putative"
2632,Tb927.4.2640,443190.0,452370.0,437460.0,461130.0,651900.0,700590.0,735480.0,716970.0,"hypothetical protein, conserved"
2633,Tb927.4.2670,50980.0,62500.0,54105.0,57468.0,82428.0,92375.0,99815.0,100260.0,"pyroglutamyl-peptidase I, putative"
2634,Tb927.4.2680,17581.0,17107.0,18372.0,17689.0,28458.0,28634.0,33644.0,31822.0,"Zeta toxin, putative"
2635,Tb927.4.2700,643730.0,619750.0,629560.0,594260.0,1016000.0,1080800.0,1220200.0,1107200.0,"Hydroxymethylglutaryl-CoA lyase, mitochondrial, putative"
2636,Tb927.4.2710,46826.0,54467.0,62802.0,67990.0,94822.0,91015.0,107180.0,96340.0,"ubiquitin-conjugating enzyme E2, putative"
2637,Tb927.4.2730,89028.0,106900.0,104780.0,101570.0,146980.0,140850.0,154960.0,135150.0,"kinesin, putative"
2638,Tb927.4.2740,2194000.0,2076900.0,1903200.0,2176200.0,3658000.0,3512500.0,3613300.0,3796400.0,"p25-alpha, putative"
2639,Tb927.4.2750,76318.0,55509.0,77722.0,59861.0,86931.0,119920.0,107330.0,93187.0,"hypothetical protein, conserved"
2640,Tb927.4.2760,886840.0,950650.0,830760.0,833900.0,1549500.0,1538200.0,1653800.0,1509200.0,"Protein of unknown function (DUF3808), putative"
2641,Tb927.4.2820,61661.0,54751.0,65792.0,57609.0,105850.0,105870.0,98679.0,100470.0,"hypothetical protein, conserved"
2642,Tb927.4.2840,76088.0,76601.0,79538.0,71399.0,130410.0,140920.0,143970.0,124880.0,"hypothetical protein, conserved"
2643,Tb927.4.2850,81771.0,79337.0,77922.0,78234.0,147080.0,138210.0,127480.0,120120.0,"hypothetical protein, conserved"
2644,Tb927.4.2880,633070.0,645380.0,651330.0,597040.0,978760.0,991280.0,1106200.0,1035200.0,Nucleoporin NUP225
2645,Tb927.4.2890,146180.0,143290.0,149750.0,142120.0,245650.0,236000.0,241840.0,217280.0,"hypothetical protein, conserved"
2646,Tb927.4.2920,451660.0,474550.0,431170.0,454310.0,681790.0,713950.0,768610.0,727060.0,"hypothetical protein, conserved"
2647,Tb927.4.2930,2950.2,1507.2,3286.7,2140.1,4208.6,4533.8,4703.6,5141.9,"OsmC-like protein, putative"
2648,Tb927.4.3040,67394.0,74210.0,85986.0,62878.0,119510.0,118200.0,139300.0,122270.0,Enriched in surface-labeled proteome protein 11
2649,Tb927.4.3060,1048400.0,939790.0,841900.0,865290.0,1359800.0,1363600.0,1530200.0,1518800.0,"hypothetical protein, conserved"
2650,Tb927.4.310,245480.0,303320.0,277860.0,291390.0,423980.0,426490.0,471970.0,487850.0,"SPRY domain/HECT-domain (ubiquitin-transferase), putative"
2651,Tb927.4.3130,178610.0,165070.0,148270.0,178620.0,267220.0,263650.0,287780.0,276810.0,Component of motile flagella 18
2652,Tb927.4.3140,246740.0,270460.0,247520.0,240730.0,380640.0,376830.0,404700.0,396060.0,Ribosome maturation protein SDO1
2653,Tb927.4.3150,218650.0,213090.0,200110.0,198390.0,347950.0,346070.0,357930.0,326060.0,KKT-interacting protein 10
2654,Tb927.4.3160,393820.0,387690.0,394430.0,356280.0,651660.0,667500.0,697400.0,622670.0,"dihydroxyacetone phosphate acyltransferase, putative"
2655,Tb927.4.3190,26283.0,23714.0,22627.0,15460.0,33231.0,37155.0,41170.0,37275.0,"ubiquitin-conjugating enzyme E2, putative"
2656,Tb927.4.330,111200.0,104320.0,115830.0,98956.0,160990.0,183670.0,172100.0,210120.0,Cardiolipin-dependent protein 43kDa
2657,Tb927.4.3300,436110.0,461240.0,501150.0,449430.0,715410.0,775770.0,777750.0,690860.0,"mitochondrial ATP-dependent zinc metallopeptidase, putative"
2658,Tb927.4.3310,423360.0,429070.0,432680.0,435210.0,683020.0,701090.0,757060.0,688680.0,"TPR repeat/SET domain containing protein, putative"
2659,Tb927.4.3320,452920.0,430970.0,429440.0,470820.0,743400.0,799460.0,899010.0,779120.0,"uracil phosphoribosyltransferase, putative"
2660,Tb927.4.3330,26716.0,23002.0,22516.0,25616.0,39236.0,33908.0,37892.0,37226.0,"EF-hand domain pair, putative"
2661,Tb927.4.3350,275490.0,251620.0,292060.0,271420.0,440750.0,460810.0,455590.0,432230.0,"Carnosine N-methyltransferase, putative"
2662,Tb927.4.3370,991670.0,1011300.0,969190.0,914510.0,1569500.0,1613300.0,1673900.0,1664300.0,"hypothetical protein, conserved"
2663,Tb927.4.3380,374800.0,362930.0,366230.0,388770.0,583880.0,613750.0,622520.0,918120.0,"myosin IB heavy chain, putative"
2664,Tb927.4.3390,75698.0,79747.0,80778.0,84628.0,121470.0,142050.0,141860.0,125810.0,"tuzin, putative"
2665,Tb927.4.3400,497980.0,508190.0,490520.0,465760.0,806700.0,769750.0,819680.0,805320.0,"hypothetical protein, conserved"
2666,Tb927.4.3410,76592.0,80234.0,94083.0,89126.0,142020.0,141140.0,155630.0,163860.0,"selenoprotein, putative"
2667,Tb927.4.3420,58641.0,56329.0,48316.0,57674.0,90212.0,85432.0,92366.0,87971.0,wee1-like protein kinase
2668,Tb927.4.3450,84922.0,84799.0,76973.0,84484.0,99306.0,121070.0,99557.0,99059.0,"Mitochondrial ATP synthase subunit, putative"
2669,Tb927.4.3510,555100.0,561960.0,568890.0,500180.0,896680.0,1018400.0,1030300.0,899090.0,"DNA-directed RNA polymerase subunit, putative"
2670,Tb927.4.3540,278980.0,272440.0,305950.0,296250.0,398400.0,483390.0,492840.0,492960.0,"hypothetical protein, conserved"
2671,Tb927.5.1610,2897800.0,3208300.0,2374800.0,2503300.0,4521600.0,4872600.0,4530600.0,4750800.0,"60S ribosomal protein L13a, putative"
2672,Tb927.4.3560,940040.0,1005600.0,881930.0,899870.0,1500300.0,1472700.0,1515600.0,1488500.0,"protein phoshatase 1, putative"
2673,Tb927.4.3600,57739.0,54773.0,56422.0,51995.0,60068.0,67353.0,70782.0,61887.0,"Transcription factor Pcc1, putative"
2674,Tb927.4.3590,13956000.0,14944000.0,13583000.0,13169000.0,23603000.0,23444000.0,23560000.0,23606000.0,"translation elongation factor 1-beta, putative"
2675,Tb927.4.360,1071800.0,1042900.0,1181100.0,1062100.0,1693300.0,1833200.0,2046300.0,1828400.0,"1,2-Dihydroxy-3-keto-5-methylthiopentene dioxygenase, putative"
2676,Tb927.4.3620,3648.7,3717.3,1728.7,3460.9,6667.6,5508.3,7387.8,6323.9,"serine threonine-protein phosphatase PP1, putative"
2677,Tb927.4.3640,991280.0,880980.0,833510.0,937670.0,1455600.0,1534900.0,1620000.0,1452000.0,"serine threonine-protein phosphatase PP1, putative"
2678,Tb927.4.3660,166630.0,116330.0,235430.0,209340.0,246660.0,269890.0,264800.0,297730.0,"hypothetical protein, conserved"
2679,Tb927.4.3670,106190.0,111810.0,96433.0,92339.0,153540.0,155010.0,184090.0,168980.0,"CBF/Mak21 family, putative"
2680,Tb927.4.3680,221390.0,246360.0,225140.0,230590.0,363820.0,368820.0,409870.0,370730.0,"protein phosphatase 2C, putative"
2681,Tb927.4.3700,36365.0,41930.0,38629.0,35938.0,60438.0,59160.0,63374.0,61857.0,"hypothetical protein, conserved"
2682,Tb927.4.3740,3620400.0,3656400.0,3202300.0,3119200.0,5834200.0,5948700.0,6150700.0,6064300.0,flagellar attachment zone protein 1
2683,Tb927.4.3770,121100.0,118220.0,131100.0,105160.0,178570.0,204450.0,222770.0,173420.0,"calcium/calmodulin-dependent protein kinase, putative"
2684,Tb927.4.3790,1257600.0,1336000.0,1138800.0,1234800.0,2023900.0,2021100.0,2159700.0,2050500.0,"ubiquitin carboxyl-terminal hydrolase, putative"
2685,Tb927.4.380,322220.0,301200.0,303070.0,297040.0,509150.0,500720.0,555000.0,493660.0,"WD domain, G-beta repeat, putative"
2686,Tb927.4.3800,192480.0,223220.0,190050.0,178660.0,308060.0,306740.0,317930.0,300690.0,"hypothetical protein, conserved"
2687,Tb927.4.3810,2173600.0,2174900.0,2309500.0,2212000.0,3707200.0,3689300.0,4000500.0,3709800.0,"DNA-directed RNA polymerase II subunit 2, putative"
2688,Tb927.4.3820,5166.4,7146.5,6052.7,5657.7,9673.4,10391.0,7549.9,9219.3,"hypothetical protein, conserved"
2689,Tb927.4.3840,613020.0,620180.0,569260.0,581940.0,898170.0,1041200.0,1018900.0,993850.0,"nucleolar protein, putative"
2690,Tb927.4.3850,142780.0,144130.0,129460.0,129670.0,229150.0,227860.0,253410.0,237230.0,"NLE (NUC135) domain/WD domain, G-beta repeat, putative"
2691,Tb927.4.3890,1764600.0,1764300.0,1754600.0,1759100.0,2743400.0,2835100.0,3082600.0,2887600.0,"ATP-dependent RNA helicase, putative"
2692,Tb927.4.3900,224830.0,219180.0,217170.0,208570.0,351500.0,330380.0,388670.0,332350.0,"hypothetical protein, conserved"
2693,Tb927.4.3910,23427.0,23128.0,17484.0,23705.0,30154.0,34945.0,36539.0,24276.0,"Kinesin-13 4a, putative"
2694,Tb927.4.3970,12996.0,12957.0,14454.0,13769.0,21971.0,23564.0,27481.0,25446.0,"hypothetical protein, conserved"
2695,Tb927.4.3980,173640.0,145380.0,174430.0,175710.0,256770.0,241210.0,301110.0,242580.0,"chaperone protein DnaJ, putative"
2696,Tb927.4.400,73840.0,84261.0,79316.0,75662.0,111190.0,125990.0,126070.0,108550.0,Double RNA binding domain protein 7
2697,Tb927.4.4040,1618400.0,1605300.0,1926800.0,1577800.0,2404900.0,2835600.0,2734700.0,2738800.0,"hypothetical protein, conserved"
2698,Tb927.4.4050,320430.0,344290.0,358900.0,343630.0,569170.0,572330.0,635190.0,624490.0,glycosomal transporter (GAT1)
2699,Tb927.4.4060,29466.0,30974.0,30408.0,29119.0,45042.0,48571.0,51472.0,44701.0,"hypothetical protein, conserved"
2700,Tb927.4.4070,115290.0,136220.0,131100.0,111300.0,206090.0,199650.0,202160.0,184470.0,"mevalonate kinase, putative"
2701,Tb927.4.410,1184100.0,1198800.0,1069200.0,1113500.0,1910400.0,1922300.0,2062100.0,2043300.0,CAF 40
2702,Tb927.4.4110,39331.0,56489.0,49908.0,53080.0,81540.0,87902.0,94853.0,89321.0,"hypothetical protein, conserved"
2703,Tb927.4.4120,2474.7,2399.0,2682.2,2316.6,2700.0,4510.4,4460.9,3444.5,"Cleavage stimulating factor 64, putative"
2704,Tb927.4.4130,892900.0,902090.0,1016000.0,972550.0,1521600.0,1540500.0,1573900.0,1546800.0,"Flagellar-associated protein 59, putative"
2705,Tb927.4.4160,85531.0,83240.0,79055.0,71466.0,127210.0,127680.0,136330.0,145910.0,RNA editing mediator complex protein 5
2706,Tb927.4.4180,19731.0,25060.0,21824.0,20649.0,35476.0,38513.0,38826.0,35603.0,SUMO-interacting motif-containing protein
2707,Tb927.4.4190,58408.0,49267.0,49140.0,55640.0,81194.0,93551.0,84631.0,85259.0,"C2 domain containing protein, putative"
2708,Tb927.4.420,18624.0,15997.0,19404.0,16602.0,26094.0,23324.0,23340.0,24354.0,"phosphatidylinositol 4-kinase, putative"
2709,Tb927.4.4210,356130.0,362670.0,421160.0,371450.0,642350.0,647790.0,677650.0,661650.0,"ATP-dependent zinc metalloprotease AFG3-like, putative"
2710,Tb927.4.430,194100.0,217770.0,171180.0,173690.0,354290.0,354240.0,333080.0,345260.0,proteasome beta 7 subunit
2711,Tb927.4.4300,12308.0,11987.0,10272.0,15506.0,18373.0,19971.0,23992.0,23751.0,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative"
2712,Tb927.4.4310,157720.0,146900.0,140010.0,140030.0,229880.0,252600.0,254850.0,226480.0,Nucleoporin NUP64
2713,Tb927.4.4340,812150.0,828410.0,783800.0,766070.0,1315700.0,1309300.0,1385200.0,1254900.0,"Domain of unknown function (DUF4498), putative"
2714,Tb927.4.4350,802150.0,872620.0,810080.0,827410.0,1409000.0,1408000.0,1523000.0,1443000.0,"emp24/gp25L/p24 family/GOLD, putative"
2715,Tb927.4.4360,590410.0,646080.0,580130.0,575830.0,1074900.0,1081700.0,1126900.0,1088400.0,"monoglyceride lipase, putative"
2716,Tb927.4.4370,168490.0,170960.0,168400.0,174640.0,263160.0,294070.0,315230.0,271850.0,"hypothetical protein, conserved"
2717,Tb927.8.7980,1187200.0,1159100.0,1188000.0,1030100.0,2003800.0,2226900.0,2355900.0,2218000.0,"Pyrophosphate-energized vacuolar membrane proton pump 2, putative"
2719,Tb927.4.4450,2062000.0,2106600.0,2022600.0,2087600.0,3105700.0,3313400.0,3516200.0,3437500.0,adenylyl cyclase
2720,Tb927.4.4490,986600.0,1037900.0,943380.0,903770.0,1570300.0,1662000.0,1686600.0,1680200.0,multidrug resistance protein E
2721,Tb927.4.450,2837000.0,2755900.0,2542300.0,2720500.0,4428100.0,4957100.0,5098000.0,4781400.0,"coatomer alpha subunit, putative"
2722,Tb927.4.4510,20813.0,27024.0,27112.0,20016.0,32286.0,36359.0,34967.0,34639.0,"protein phosphatase 2C, putative"
2724,Tb927.4.4540,42857.0,34746.0,40387.0,49963.0,60547.0,63488.0,65011.0,72355.0,"zinc finger domain, LSD1 subclass, putative"
2725,Tb927.4.4550,465820.0,462940.0,416650.0,413520.0,674950.0,638220.0,679940.0,644710.0,"hypothetical protein, conserved"
2726,Tb927.4.4560,26238.0,22362.0,29925.0,24595.0,38828.0,44620.0,47676.0,43780.0,"hypothetical protein, conserved"
2727,Tb927.4.4570,28497.0,30991.0,33899.0,22261.0,50259.0,55669.0,47802.0,47003.0,"hypothetical protein, conserved"
2728,Tb927.4.4580,393820.0,363180.0,358640.0,361180.0,577110.0,583930.0,617700.0,618770.0,"hypothetical protein, conserved"
2729,Tb927.4.4590,16238.0,9820.4,11215.0,13789.0,19245.0,21543.0,24571.0,25024.0,"AGC family serine/threonine kinase, putative"
